customer_id,origination_month,segment,subsegment,income_band,region,acquisition_channel,payroll_flag,digital_flag,autopay_flag,risk_band,product_tier,credit_line,age_band,tenure_months
C009090,2025-01,Mass,Young,Medium,Central,Digital,0,1,0.0,Medium,Gold,39008.0,45-54,11
C009091,2025-10,Mass,Standard,Low,Central,Digital,0,1,1.0,Medium,Classic,10733.0,25-34,2
C009092,2025-12,Mass,Standard,Medium,North,Campaign,0,0,1.0,Low,Classic,6386.0,45-54,1
C009093,2023-04,Mass,Standard,Low,Central,Partner,0,1,0.0,Medium,Classic,15030.0,25-34,32
C009094,2024-05,Affluent,Payroll Premium,High,West,Digital,0,1,,Low,Gold,35252.0,25-34,19
C009095,2025-04,Mass,Standard,Low,West,Digital,0,1,1.0,Medium,Classic,10596.0,35-44,8
C009096,2023-11,Affluent,Premium,High,West,Digital,0,1,1.0,Low,Black,146262.0,25-34,25
C009097,2025-10,Mass,Standard,Medium,Central,Digital,0,1,0.0,Medium,Classic,12415.0,45-54,2
C009098,2023-05,MASS,Payroll,Medium,South,Digital,1,1,1.0,High,Classic,11969.0,55+,31
C009099,2024-08,Emerging,Digital NewToBank,Medium,Central,Campaign,0,0,0.0,High,Classic,14386.0,35-44,16
C009100,2025-04,Mass,Payroll,Medium,Central,Branch,0,1,0.0,Medium,Platinum,98975.0,18-24,8
C009101,2025-09,Mass,Payroll,Medium,West,Campaign,1,0,0.0,Low,Platinum,109114.0,35-44,3
C009102,2025-01,Affluent,Payroll Premium,High,West,Branch,0,1,0.0,Low,Platinum,40085.0,18-24,11
C009103,2025-06,Mass,Standard,Medium,North,Digital,1,1,1.0,Medium,Classic,12764.0,35-44,6
C009104,2023-03,Affluent,Payroll Premium,Very High,West,Campaign,1,0,1.0,Low,Platinum,111020.0,45-54,33
C009105,2025-11,MASS,Standard,Medium,West,Branch,1,0,1.0,Low,Gold,41120.0,25-34,1
C009106,2025-03,Masivo,Standard,Medium,South,Campaign,0,0,0.0,Medium,Classic,17888.0,25-34,9
C009107,2022-08,Mass,Standard,High,West,Digital,1,1,0.0,Medium,Classic,8703.0,18-24,40
C009108,2022-12,Affluent,Premium,High,Central,Campaign,0,0,0.0,Low,Gold,39964.0,55+,36
C009109,2025-09,Mass,Standard,Low,South,Campaign,0,0,0.0,Medium,Classic,7867.0,35-44,3
C009110,2022-02,Affluent,Premium,Very High,Central,Branch,1,0,1.0,Low,Gold,59116.0,18-24,46
C009111,2022-01,Emerging,Growth,Low,Central,Campaign,1,0,1.0,Low,Classic,9906.0,25-34,47
C009112,2024-08,MASS,Standard,Medium,North,Branch,0,1,0.0,High,Classic,10645.0,35-44,16
C009113,2025-10,Mass,Standard,Low,West,Digital,0,1,1.0,Medium,Classic,14944.0,35-44,2
C009114,2024-02,MASS,Young,Medium,West,Partner,1,0,1.0,Medium,Classic,8608.0,45-54,22
C009115,2024-01,MASS,Young,Medium,West,Branch,0,0,0.0,Medium,Classic,6067.0,35-44,23
C009116,2022-01,Masivo,Young,Low,North,Digital,1,1,1.0,Medium,Gold,54167.0,25-34,47
C009117,2022-09,Mass,Payroll,Medium,Central,Branch,1,1,0.0,Low,Gold,49560.0,35-44,39
C009118,2022-01,Emerging,Digital NewToBank,Medium,South,Branch,0,1,,Medium,Classic,14166.0,35-44,47
C009119,2024-08,Emerging,Digital NewToBank,High,West,Branch,0,0,1.0,Low,Classic,10271.0,18-24,16
C009120,2023-05,Affluent,Wealth,High,South,Campaign,0,1,0.0,Low,Platinum,111840.0,55+,31
C009121,2024-01,Emerging,Growth,Medium,Central,Digital,0,1,0.0,Medium,Classic,5076.0,35-44,23
C009122,2025-01,Mass,Standard,Medium,South,Branch,1,0,1.0,Medium,Classic,5197.0,25-34,11
C009123,2023-07,Mass,Standard,Low,North,Partner,0,1,0.0,High,Classic,6654.0,35-44,29
C009124,2023-01,Emerging,Digital NewToBank,Low,South,Branch,0,0,1.0,High,Classic,10400.0,35-44,35
C009125,2025-07,Mass,Payroll,Low,North,Campaign,1,1,1.0,Low,Classic,13817.0,35-44,5
C009126,2024-02,Emerging,Growth,High,North,Digital,0,1,1.0,Low,Classic,9298.0,25-34,22
C009127,2025-04,Mass,Standard,Low,South,Digital,1,0,1.0,Medium,Gold,29885.0,45-54,8
C009128,2025-08,Mass,Standard,Medium,Central,Branch,0,1,0.0,Low,Classic,10031.0,45-54,4
C009129,2025-01,Affluent,Wealth,High,North,Digital,1,0,1.0,Low,Platinum,105961.0,25-34,11
C009130,2022-09,Emerging,Growth,Low,Central,Campaign,0,1,0.0,Medium,Classic,11357.0,35-44,39
C009131,2022-01,Mass,Standard,High,North,Branch,1,1,1.0,Medium,Classic,10318.0,25-34,47
C009132,2024-07,Affluent,Premium,High,Central,Branch,0,0,1.0,Low,Platinum,52589.0,35-44,17
C009133,2025-05,Mass,Payroll,Medium,North,Partner,1,1,0.0,Low,Classic,9775.0,35-44,7
C009134,2023-09,Mass,Young,Low,North,Branch,0,1,0.0,Low,Classic,10443.0,25-34,27
C009135,2024-03,Affluent,Payroll Premium,High,North,Branch,1,1,1.0,Low,Platinum,44084.0,25-34,21
C009136,2023-06,Mass,Standard,Medium,Central,Branch,0,1,0.0,Low,Classic,10561.0,25-34,30
C009137,2022-06,Affluent,Premium,High,North,Branch,0,0,0.0,Medium,Gold,32947.0,45-54,42
C009138,2024-12,Mass,Standard,Medium,Central,Digital,0,1,1.0,High,Gold,24791.0,45-54,12
C009139,2025-10,Mass,Standard,Low,Central,Branch,1,0,1.0,Medium,Classic,12712.0,25-34,2
C009140,2022-11,MASS,Payroll,Medium,West,Branch,1,1,1.0,Medium,Classic,17125.0,45-54,37
C009141,2023-12,Mass,Standard,Medium,West,Campaign,0,1,0.0,Medium,Classic,21718.0,25-34,24
C009142,2023-05,MASS,Payroll,Medium,West,Campaign,1,1,1.0,Medium,Classic,10946.0,25-34,31
C009143,2024-07,Emerging,Growth,Low,Central,Branch,0,1,0.0,High,Gold,25775.0,18-24,17
C009144,2025-02,Mass,Young,Medium,Central,Branch,0,0,1.0,Medium,Classic,8122.0,45-54,10
C009145,2022-07,Affluent,Premium,Medium,Central,Partner,0,1,1.0,Medium,Platinum,101069.0,25-34,41
C009146,2025-11,Mass,Standard,Low,South,Partner,1,1,1.0,Medium,Platinum,43490.0,35-44,1
C009147,2025-09,Mass,Payroll,Low,Central,Partner,1,0,1.0,Low,Platinum,123210.0,25-34,3
C009148,2022-08,Mass,Payroll,High,South,Partner,1,1,1.0,Low,Classic,7729.0,45-54,40
C009149,2025-05,Mass,Payroll,High,South,Digital,1,1,1.0,Low,Classic,15703.0,35-44,7
C009150,2023-11,Mass,Young,Medium,West,Branch,0,0,0.0,Medium,Gold,18701.0,55+,25
C009151,2025-09,Mass,Standard,Medium,West,Partner,0,1,0.0,Medium,Gold,47819.0,25-34,3
C009152,2025-10,Mass,Standard,Medium,West,Campaign,0,0,1.0,Low,Gold,40603.0,18-24,2
C009153,2022-12,Mass,Young,Low,North,Campaign,0,0,,Medium,Platinum,87433.0,25-34,36
C009154,2025-11,Mass,Standard,Medium,West,Campaign,0,1,0.0,Medium,Gold,35540.0,35-44,1
C009155,2024-10,Mass,Standard,Medium,South,Digital,0,1,0.0,Medium,Classic,10776.0,35-44,14
C009156,2022-06,Mass,Payroll,Medium,South,Digital,1,1,0.0,Medium,Classic,13397.0,45-54,42
C009157,2023-02,Emerging,Growth,Medium,North,Branch,1,1,1.0,Low,Gold,14073.0,35-44,34
C009158,2023-06,Mass,Standard,High,Central,Branch,0,0,1.0,Medium,Classic,13349.0,25-34,30
C009159,2022-12,Mass,Standard,Low,South,Digital,1,1,1.0,Medium,Platinum,94071.0,35-44,36
C009160,2022-07,MASS,Standard,Medium,Central,Digital,0,1,0.0,Medium,Classic,6926.0,25-34,41
C009161,2023-04,Emerging,Growth,High,North,Campaign,0,1,0.0,Medium,Gold,33436.0,45-54,32
C009162,2025-05,MASS,Young,Medium,Central,Digital,0,1,0.0,Medium,Gold,46299.0,25-34,7
C009163,2024-05,Affluent,Premium,Very High,Central,Campaign,1,0,1.0,High,Platinum,76336.0,25-34,19
C009164,2025-02,Masivo,Standard,Low,North,Branch,1,0,1.0,Medium,Platinum,112254.0,35-44,10
C009165,2024-05,Emerging,Growth,Medium,Central,Partner,1,1,,Low,Classic,13043.0,25-34,19
C009166,2024-07,Affluent,Wealth,High,North,Branch,1,0,0.0,High,Platinum,101372.0,35-44,17
C009167,2023-05,Affluent,Wealth,High,Central,Digital,0,1,0.0,Low,Platinum,70465.0,45-54,31
C009168,2023-02,Mass,Standard,Medium,Central,Branch,1,0,1.0,Low,Classic,17790.0,45-54,34
C009169,2022-07,Mass,Young,Medium,West,Branch,0,1,0.0,High,Classic,11035.0,25-34,41
C009170,2025-10,Mass,Standard,High,North,Branch,1,1,0.0,High,Gold,29413.0,45-54,2
C009171,2024-08,Mass,Standard,Low,Central,Campaign,1,1,,Medium,Classic,15820.0,25-34,16
C009172,2022-02,Affluent,Payroll Premium,Medium,North,Digital,1,1,1.0,Medium,Gold,36138.0,25-34,46
C009173,2025-06,Masivo,Standard,Low,Central,Partner,1,0,1.0,Medium,Classic,11189.0,35-44,6
C009174,2024-08,Mass,Young,Low,North,Campaign,1,0,1.0,Medium,Gold,48182.0,18-24,16
C009175,2024-03,Mass,Standard,Medium,West,Digital,1,1,0.0,Medium,Gold,37174.0,25-34,21
C009176,2024-10,Mass,Young,Low,North,Digital,0,1,1.0,Medium,Platinum,102107.0,35-44,14
C009177,2022-06,MASS,Standard,Low,Central,Branch,1,1,1.0,Medium,Classic,11687.0,18-24,42
C009178,2025-10,AFFLUENT,Payroll Premium,Very High,South,Digital,1,1,1.0,Medium,Platinum,68802.0,35-44,2
C009179,2025-11,Mass,Payroll,Low,South,Digital,1,1,1.0,High,Gold,32880.0,45-54,1
C009180,2024-11,Mass,Payroll,Low,South,Branch,1,0,1.0,High,Classic,7082.0,25-34,13
C009181,2022-10,Masivo,Standard,Medium,Central,Campaign,1,0,0.0,Low,Gold,47079.0,45-54,38
C009182,2025-11,Mass,Young,Medium,Central,Digital,0,1,,Medium,Gold,25588.0,55+,1
C009183,2025-07,MASS,Standard,High,West,Digital,1,1,0.0,Low,Classic,17735.0,35-44,5
C009184,2025-07,Affluent,Premium,High,West,Campaign,0,1,0.0,Medium,Black,170790.0,55+,5
C009185,2023-06,Affluent,Payroll Premium,Very High,Central,Digital,1,1,1.0,Low,Gold,29891.0,45-54,30
C009186,2023-11,Affluent,Premium,High,Central,Branch,0,0,,Low,Gold,46919.0,35-44,25
C009187,2025-08,Affluent,Premium,High,North,Branch,0,1,1.0,Medium,Platinum,134332.0,25-34,4
C009188,2023-05,MASS,Payroll,Medium,Central,Campaign,1,1,1.0,Medium,Classic,13771.0,25-34,31
C009189,2025-03,Emerging,Growth,Medium,Central,Branch,0,0,1.0,Medium,Classic,14364.0,45-54,9
C009190,2024-04,Affluent,Payroll Premium,High,North,Campaign,1,1,0.0,Medium,Platinum,97935.0,25-34,20
C009191,2022-01,Emerging,Growth,Medium,Central,Digital,1,1,1.0,Medium,Classic,10307.0,45-54,47
C009192,2024-10,Mass,Standard,Low,North,Campaign,0,0,0.0,Low,Platinum,105019.0,25-34,14
C009193,2023-03,Emerging,Growth,Medium,North,Branch,0,1,1.0,Medium,Gold,30372.0,45-54,33
C009194,2025-10,Affluent,Payroll Premium,High,North,Branch,0,1,0.0,Medium,Platinum,100182.0,45-54,2
C009195,2025-03,Affluent,Payroll Premium,Medium,West,Campaign,1,1,1.0,Low,Platinum,54086.0,35-44,9
C009196,2024-04,Mass,Standard,Medium,West,Branch,0,0,1.0,Medium,Gold,48809.0,18-24,20
C009197,2022-03,Affluent,Premium,Medium,Central,Branch,0,0,0.0,Medium,Platinum,73819.0,35-44,45
C009198,2023-08,Emerging,Growth,Medium,Central,Branch,0,1,1.0,High,Gold,23258.0,25-34,28
C009199,2025-07,Affluent,Payroll Premium,Very High,Central,Branch,1,1,1.0,Low,Black,199376.0,35-44,5
C009200,2024-02,MASS,Payroll,Low,South,Branch,1,0,1.0,High,Platinum,92291.0,25-34,22
C009201,2025-07,Emerging,Growth,Low,North,Campaign,0,0,0.0,Low,Classic,10266.0,55+,5
C009202,2022-08,Mass,Payroll,Medium,West,Branch,1,1,,Medium,Gold,28088.0,45-54,40
C009203,2025-02,Mass,Young,Medium,South,Campaign,0,1,1.0,Medium,Gold,23525.0,45-54,10
C009204,2022-07,Mass,Standard,Low,West,Digital,1,1,0.0,High,Classic,14723.0,35-44,41
C009205,2025-08,Emerging,Digital NewToBank,Medium,Central,Campaign,0,1,0.0,Low,Classic,12639.0,25-34,4
C009206,2024-10,MASS,Young,Low,South,Campaign,0,0,0.0,Medium,Gold,45051.0,35-44,14
C009207,2023-01,Mass,Young,Medium,Central,Branch,0,1,0.0,Low,Classic,14429.0,55+,35
C009208,2025-04,Affluent,Premium,Medium,North,Digital,1,1,1.0,Low,Black,186257.0,45-54,8
C009209,2022-12,Affluent,Premium,High,West,Digital,0,1,0.0,Medium,Platinum,73807.0,55+,36
C009210,2022-05,MASS,Young,Medium,Central,Campaign,1,1,0.0,Low,Classic,19285.0,35-44,43
C009211,2025-10,Emerging,Growth,Medium,Central,Campaign,1,1,1.0,Medium,Gold,25990.0,18-24,2
C009212,2023-10,Emerging,Growth,Medium,Central,Branch,0,1,0.0,Low,Gold,38682.0,35-44,26
C009213,2025-10,Mass,Standard,Medium,Central,Digital,0,1,0.0,High,Classic,17941.0,45-54,2
C009214,2025-08,Mass,Payroll,Low,South,Digital,1,1,0.0,Low,Classic,16280.0,55+,4
C009215,2024-11,Mass,Standard,Medium,South,Digital,0,1,0.0,High,Platinum,103486.0,45-54,13
C009216,2025-11,Masivo,Young,Low,West,Branch,0,1,0.0,High,Classic,8599.0,35-44,1
C009217,2025-06,Mass,Standard,Medium,West,Branch,0,0,0.0,Medium,Gold,56969.0,45-54,6
C009218,2024-03,Emerging,Growth,Medium,Central,Campaign,0,1,0.0,Medium,Classic,10849.0,35-44,21
C009219,2025-10,Affluent,Premium,Medium,Central,Branch,1,0,1.0,Low,Black,115085.0,45-54,2
C009220,2024-04,Mass,Standard,Low,Central,Branch,1,1,,Low,Classic,13825.0,35-44,20
C009221,2023-11,Mass,Standard,Medium,North,Branch,0,0,0.0,Low,Classic,11566.0,25-34,25
C009222,2025-03,Mass,Young,Low,South,Digital,0,1,0.0,High,Classic,9536.0,45-54,9
C009223,2025-01,Mass,Payroll,Low,Central,Campaign,1,0,1.0,Medium,Classic,6467.0,35-44,11
C009224,2025-08,Mass,Payroll,Medium,North,Digital,1,1,0.0,Medium,Gold,50474.0,25-34,4
C009225,2024-02,Emerging,Digital NewToBank,Low,West,Digital,0,1,0.0,High,Classic,16867.0,35-44,22
C009226,2025-07,Emerging,Growth,Low,South,Campaign,0,1,0.0,Medium,Classic,5000.0,45-54,5
C009227,2022-05,Mass,Payroll,Medium,North,Campaign,1,1,1.0,Medium,Platinum,114253.0,25-34,43
C009228,2024-01,Emerging,Growth,Low,North,Branch,0,0,0.0,Medium,Classic,11962.0,35-44,23
C009229,2022-07,Masivo,Payroll,High,West,Branch,1,1,1.0,Medium,Classic,6525.0,45-54,41
C009230,2024-12,Affluent,Premium,Very High,Central,Branch,0,0,1.0,Medium,Platinum,82256.0,35-44,12
C009231,2022-02,Mass,Payroll,Medium,West,Campaign,1,1,0.0,Medium,Classic,14755.0,55+,46
C009232,2024-06,MASS,Payroll,Low,Central,Digital,1,1,1.0,Medium,Classic,6098.0,35-44,18
C009233,2022-11,Emerging,Growth,Medium,North,Branch,1,1,1.0,Low,Classic,10972.0,35-44,37
C009234,2025-11,Mass,Standard,Low,Central,Branch,0,0,1.0,Medium,Classic,5052.0,45-54,1
C009235,2024-03,Affluent,Premium,High,North,Campaign,0,1,0.0,Low,Black,172866.0,25-34,21
C009236,2024-07,Mass,Young,Low,West,Branch,0,1,0.0,Low,Gold,30346.0,25-34,17
C009237,2022-09,Mass,Standard,Medium,South,Branch,0,1,0.0,Medium,Classic,16620.0,35-44,39
C009238,2022-08,MASS,Standard,Low,West,Campaign,1,1,0.0,Medium,Classic,13632.0,25-34,40
C009239,2023-10,Mass,Standard,Medium,South,Campaign,0,0,0.0,Medium,Classic,9723.0,35-44,26
C009240,2025-03,Affluent,Payroll Premium,Medium,North,Digital,1,1,0.0,Low,Platinum,77225.0,35-44,9
C009241,2025-07,Mass,Payroll,Medium,Central,Campaign,1,0,1.0,High,Classic,19369.0,35-44,5
C009242,2022-08,Affluent,Premium,Medium,Central,Digital,0,1,1.0,Low,Platinum,91289.0,35-44,40
C009243,2022-09,Affluent,Wealth,Very High,West,Campaign,0,0,0.0,Low,Platinum,73883.0,25-34,39
C009244,2022-10,Affluent,Payroll Premium,High,Central,Digital,1,1,1.0,Low,Platinum,88287.0,55+,38
C009245,2024-02,Mass,Payroll,Low,Central,Campaign,1,0,0.0,Medium,Gold,52359.0,35-44,22
C009246,2022-09,Emerging,Growth,Medium,North,Branch,0,1,0.0,Medium,Classic,13741.0,25-34,39
C009247,2025-05,Mass,Standard,Low,Central,Campaign,0,0,0.0,Medium,Gold,47968.0,35-44,7
C009248,2025-12,Mass,Standard,Medium,Central,Campaign,0,1,1.0,Medium,Classic,8162.0,35-44,1
C009249,2025-08,Mass,Standard,Low,South,Campaign,1,0,1.0,Medium,Classic,12789.0,35-44,4
C009250,2023-04,Mass,Payroll,Medium,Central,Digital,1,1,,Medium,Classic,9452.0,45-54,32
C009251,2023-11,Mass,Payroll,Low,Central,Digital,1,1,1.0,Medium,Classic,18595.0,55+,25
C009252,2025-07,MASS,Young,Medium,Central,Branch,0,1,1.0,Low,Gold,47194.0,25-34,5
C009253,2025-05,Masivo,Payroll,Medium,South,Campaign,0,0,0.0,Low,Classic,15582.0,35-44,7
C009254,2022-02,Mass,Standard,Medium,North,Campaign,0,1,0.0,High,Classic,11241.0,25-34,46
C009255,2022-02,Affluent,Payroll Premium,Very High,Central,Digital,1,1,1.0,Low,Black,264315.0,25-34,46
C009256,2024-10,MASS,Payroll,High,North,Branch,1,1,1.0,High,Platinum,82945.0,18-24,14
C009257,2025-11,Mass,Standard,Low,Central,Digital,0,1,0.0,Low,Gold,46266.0,55+,1
C009258,2025-05,Mass,Payroll,Medium,North,Branch,1,0,1.0,Medium,Classic,20025.0,55+,7
C009259,2025-11,Affluent,Premium,High,West,Branch,0,0,0.0,High,Platinum,115503.0,45-54,1
C009260,2025-09,Mass,Standard,Medium,Central,Branch,0,0,0.0,Medium,Classic,13579.0,35-44,3
C009261,2024-09,Masivo,Standard,Medium,South,Digital,1,1,1.0,High,Classic,5242.0,45-54,15
C009262,2024-07,Mass,Standard,Low,West,Campaign,1,1,0.0,Medium,Classic,17330.0,55+,17
C009263,2025-06,Affluent,Wealth,High,Central,Branch,0,0,0.0,Low,Platinum,53608.0,55+,6
C009264,2023-12,Mass,Standard,Medium,Central,Partner,0,0,0.0,Low,Classic,9637.0,25-34,24
C009265,2023-07,Affluent,Payroll Premium,Medium,West,Digital,1,1,1.0,Low,Gold,37176.0,45-54,29
C009266,2024-05,Mass,Young,Medium,Central,Partner,0,0,0.0,Medium,Classic,11640.0,25-34,19
C009267,2025-08,MASS,Young,Low,Central,Branch,0,1,0.0,High,Gold,48567.0,55+,4
C009268,2022-09,Mass,Young,Medium,Central,Digital,0,1,0.0,Low,Classic,5000.0,45-54,39
C009269,2023-01,Mass,Young,High,Central,Digital,0,1,0.0,Medium,Gold,34370.0,35-44,35
C009270,2023-07,Mass,Payroll,Medium,South,Digital,1,1,1.0,Low,Classic,10452.0,35-44,29
C009271,2022-03,Mass,Young,Medium,North,Partner,0,0,0.0,High,Classic,10798.0,35-44,45
C009272,2024-04,Mass,Payroll,Low,Central,Campaign,1,0,1.0,Low,Gold,70306.0,18-24,20
C009273,2025-12,Affluent,Payroll Premium,High,Central,Campaign,1,1,0.0,Low,Black,176919.0,35-44,1
C009274,2025-08,Mass,Standard,Medium,South,Branch,1,0,1.0,Low,Classic,9752.0,18-24,4
C009275,2025-07,Affluent,Wealth,Very High,Central,Branch,1,1,1.0,Medium,Platinum,139105.0,35-44,5
C009276,2022-09,MASS,Young,Low,West,Branch,1,0,1.0,Medium,Gold,22903.0,25-34,39
C009277,2024-12,Mass,Standard,Medium,Central,Campaign,0,1,0.0,Medium,Classic,17180.0,25-34,12
C009278,2023-06,Mass,Standard,Low,South,Digital,0,1,0.0,High,Classic,13584.0,18-24,30
C009279,2025-12,Mass,Standard,Low,North,Partner,1,0,1.0,Medium,Gold,44475.0,18-24,1
C009280,2025-03,Mass,Payroll,Medium,Central,Branch,1,1,,Low,Gold,28247.0,25-34,9
C009281,2024-02,Mass,Payroll,Medium,West,Branch,1,0,1.0,Medium,Classic,12195.0,25-34,22
C009282,2024-05,Emerging,Growth,High,Central,Partner,0,1,0.0,Low,Classic,14888.0,25-34,19
C009283,2024-05,Affluent,Premium,Very High,West,Campaign,0,1,0.0,Medium,Platinum,97698.0,25-34,19
C009284,2025-04,Mass,Young,Medium,South,Digital,0,1,1.0,Low,Classic,12887.0,35-44,8
C009285,2024-12,AFFLUENT,Payroll Premium,High,Central,Campaign,1,0,0.0,Low,Platinum,135970.0,25-34,12
C009286,2023-04,Affluent,Premium,High,South,Partner,1,0,0.0,Low,Gold,5000.0,35-44,32
C009287,2025-07,Mass,Payroll,Medium,Central,Campaign,1,1,0.0,Low,Platinum,96023.0,25-34,5
C009288,2025-10,Affluent,Premium,High,Central,Campaign,1,0,0.0,Low,Black,276351.0,25-34,2
C009289,2025-10,MASS,Standard,Medium,North,Branch,0,0,,Low,Gold,40556.0,25-34,2
C009290,2022-10,Mass,Young,Low,West,Digital,0,1,0.0,Medium,Gold,24560.0,55+,38
C009291,2025-06,Mass,Young,Low,Central,Campaign,0,1,0.0,Low,Classic,13628.0,35-44,6
C009292,2025-08,Mass,Standard,Medium,South,Digital,0,1,0.0,Medium,Classic,21601.0,25-34,4
C009293,2025-09,Mass,Standard,Medium,North,Digital,0,1,1.0,Medium,Classic,5488.0,45-54,3
C009294,2022-10,Mass,Standard,Low,West,Partner,0,1,0.0,High,Classic,9178.0,45-54,38
C009295,2023-11,Emerging,Digital NewToBank,Low,West,Branch,1,1,0.0,Low,Classic,12607.0,55+,25
C009296,2023-07,Emerging,Digital NewToBank,High,Central,Digital,0,0,1.0,High,Classic,17264.0,18-24,29
C009297,2023-12,Affluent,Premium,Very High,South,Digital,1,1,0.0,Low,Platinum,100870.0,45-54,24
C009298,2023-01,Affluent,Premium,Very High,Central,Branch,0,0,1.0,High,Gold,54392.0,45-54,35
C009299,2025-07,Emerging,Growth,Low,Central,Branch,0,0,1.0,Medium,Classic,12313.0,45-54,5
C009300,2023-03,Mass,Young,Medium,West,Campaign,0,0,0.0,Low,Classic,13242.0,35-44,33
C009301,2025-05,Mass,Standard,Low,West,Partner,0,1,0.0,Medium,Classic,11733.0,55+,7
C009302,2023-05,Mass,Standard,Low,Central,Digital,0,1,0.0,Low,Gold,29649.0,35-44,31
C009303,2022-10,Affluent,Wealth,High,Central,Digital,0,0,0.0,Low,Black,212492.0,35-44,38
C009304,2022-09,Mass,Standard,Low,Central,Campaign,0,0,1.0,Medium,Gold,40064.0,25-34,39
C009305,2024-09,Affluent,Premium,Very High,South,Partner,0,0,0.0,Low,Black,211627.0,45-54,15
C009306,2022-01,Mass,Standard,Medium,South,Branch,1,0,0.0,Low,Gold,49510.0,45-54,47
C009307,2022-09,Masivo,Payroll,Medium,North,Digital,1,1,0.0,High,Classic,11352.0,25-34,39
C009308,2022-06,Affluent,Payroll Premium,Very High,North,Digital,1,1,0.0,Medium,Black,174386.0,45-54,42
C009309,2022-10,Mass,Standard,Low,South,Digital,0,0,0.0,Medium,Classic,15468.0,35-44,38
C009310,2022-09,Mass,Standard,Low,Central,Branch,0,1,1.0,Medium,Classic,5000.0,45-54,39
C009311,2022-07,Mass,Standard,Low,North,Partner,1,0,1.0,Medium,Platinum,52542.0,18-24,41
C009312,2025-10,Mass,Standard,Medium,Central,Branch,0,0,1.0,Medium,Platinum,125087.0,45-54,2
C009313,2025-08,Affluent,Premium,High,West,Branch,0,1,0.0,Medium,Platinum,65824.0,25-34,4
C009314,2025-08,Mass,Payroll,Medium,Central,Branch,1,0,,Medium,Classic,12486.0,35-44,4
C009315,2024-08,Mass,Young,Medium,South,Campaign,1,0,0.0,Medium,Classic,13388.0,45-54,16
C009316,2023-09,Mass,Payroll,Low,West,Digital,1,1,0.0,High,Classic,16831.0,35-44,27
C009317,2025-11,Affluent,Payroll Premium,High,North,Branch,1,0,0.0,High,Platinum,75772.0,45-54,1
C009318,2023-12,Mass,Payroll,Medium,South,Branch,1,1,1.0,High,Classic,14984.0,55+,24
C009319,2024-11,Mass,Young,Medium,West,Branch,0,1,0.0,Low,Classic,8313.0,55+,13
C009320,2024-04,Affluent,Payroll Premium,High,North,Campaign,1,0,1.0,Low,Platinum,74808.0,55+,20
C009321,2024-12,Masivo,Payroll,Low,West,Partner,1,0,1.0,Medium,Classic,9901.0,55+,12
C009322,2025-09,Emerging,Growth,Medium,Central,Branch,0,1,1.0,Medium,Classic,10380.0,35-44,3
C009323,2023-01,Mass,Standard,Low,North,Digital,0,1,0.0,Low,Classic,8796.0,45-54,35
C009324,2025-12,Mass,Standard,Medium,West,Digital,0,1,0.0,Low,Gold,32986.0,35-44,1
C009325,2023-10,Mass,Young,Medium,Central,Digital,1,1,1.0,High,Classic,13230.0,35-44,26
C009326,2024-10,Emerging,Growth,Medium,South,Digital,1,1,0.0,Medium,Gold,46825.0,25-34,14
C009327,2023-08,Affluent,Premium,Very High,Central,Digital,0,1,0.0,Low,Platinum,61244.0,18-24,28
C009328,2023-11,Mass,Payroll,Medium,South,Digital,1,1,0.0,Medium,Platinum,59576.0,55+,25
C009329,2023-11,Mass,Standard,Low,North,Campaign,1,0,1.0,Medium,Platinum,66218.0,35-44,25
C009330,2024-02,Affluent,Payroll Premium,High,Central,Campaign,1,0,0.0,Low,Platinum,92363.0,35-44,22
C009331,2025-02,Affluent,Premium,High,South,Partner,0,0,1.0,Low,Platinum,103717.0,35-44,10
C009332,2022-02,Affluent,Wealth,Very High,Central,Digital,0,1,1.0,High,Platinum,78349.0,45-54,46
C009333,2025-12,Mass,Payroll,Medium,South,Branch,1,1,,Medium,Gold,51257.0,25-34,1
C009334,2025-06,AFFLUENT,Payroll Premium,High,West,Digital,1,1,1.0,Low,Platinum,100565.0,25-34,6
C009335,2024-12,Mass,Payroll,Medium,North,Campaign,1,0,1.0,Medium,Gold,39410.0,35-44,12
C009336,2024-12,Mass,Young,Low,West,Partner,0,1,0.0,Medium,Gold,46225.0,18-24,12
C009337,2022-06,Mass,Standard,Medium,North,Branch,1,0,0.0,Medium,Platinum,114428.0,45-54,42
C009338,2025-02,Emerging,Growth,Low,West,Campaign,1,0,1.0,High,Classic,14356.0,45-54,10
C009339,2023-02,MASS,Standard,Low,West,Digital,0,1,0.0,Medium,Classic,5969.0,45-54,34
